Metric,Step,Value,Wall_time
Loss/Total,80050,1.4429655075073242,1766421789.438431
Loss/Total,80100,1.2372254133224487,1766421900.7564032
Loss/Total,80150,1.3380355834960938,1766422010.297684
Loss/Total,80200,1.3773608207702637,1766422120.8051968
Loss/Total,80250,1.3305569887161255,1766422232.4279275
Loss/Total,80300,1.6408426761627197,1766422348.521237
Loss/Total,80350,1.3747340440750122,1766422460.8938777
Loss/Total,80400,1.4571421146392822,1766422576.7959259
Loss/Total,80450,1.4169367551803589,1766422689.4745162
Loss/Total,80500,1.3024890422821045,1766422799.3665218
Loss/Total,80550,1.303775668144226,1766422912.845778
Loss/Total,80600,1.4205735921859741,1766423025.2212198
Loss/Total,80650,1.29144287109375,1766423134.489947
Loss/Total,80700,1.397113561630249,1766423248.1648123
Loss/Total,80750,1.382326602935791,1766423360.3350496
Loss/Total,80800,1.3714368343353271,1766423471.501054
Loss/Total,80850,1.310699462890625,1766423584.9046028
Loss/Total,80900,1.3089286088943481,1766423698.9583755
Loss/Total,80950,1.3912250995635986,1766423810.6200078
Loss/Total,81000,1.3804566860198975,1766423925.1798112
Loss/Total,81050,1.387235403060913,1766424034.582534
Loss/Total,81100,1.5186290740966797,1766424141.3578823
Loss/Total,81150,1.4562712907791138,1766424253.5032322
Loss/Total,81200,1.2746925354003906,1766424364.3564842
Loss/Total,81250,1.598142147064209,1766424470.6180384
Loss/Total,81300,1.3713269233703613,1766424587.2495985
Loss/Total,81350,1.3587207794189453,1766424697.510735
Loss/Total,81400,1.3247926235198975,1766424810.7126858
Loss/Total,81450,1.3375535011291504,1766424923.3488858
Loss/Total,81500,1.5556925535202026,1766425035.7307901
Loss/Total,81550,1.4516880512237549,1766425146.3211806
Loss/Total,81600,1.3867602348327637,1766425260.1901596
Loss/Total,81650,1.5185019969940186,1766425374.7735364
Loss/Total,81700,1.343878984451294,1766425487.0652444
Loss/Total,81750,1.6420714855194092,1766425601.8833869
Loss/Total,81800,1.368039846420288,1766425714.0270455
Loss/Total,81850,1.4411700963974,1766425826.579991
Loss/Total,81900,1.3701515197753906,1766425938.039492
Loss/Total,81950,1.2890474796295166,1766426052.073568
Loss/Total,82000,1.2869834899902344,1766426164.652065
Loss/Total,82050,1.389098882675171,1766426275.2095838
Loss/Total,82100,1.282206654548645,1766426387.8556662
Loss/Total,82150,1.2049425840377808,1766426497.812351
Loss/Total,82200,1.5393896102905273,1766426612.2019918
Loss/Total,82250,1.4186460971832275,1766426726.5451775
Loss/Total,82300,1.261329174041748,1766426838.756121
Loss/Total,82350,1.375967264175415,1766426950.7770774
Loss/Total,82400,1.3629639148712158,1766427062.7227468
Loss/Total,82450,1.3411840200424194,1766427173.4682782
Loss/Total,82500,1.3983612060546875,1766427284.4977548
Loss/Total,82550,1.2944388389587402,1766427401.9638798
Loss/Total,82600,1.547610878944397,1766427514.5558019
Loss/Total,82650,1.4181236028671265,1766427628.4977562
Loss/Total,82700,1.3027304410934448,1766427738.7777529
Loss/Total,82750,1.2858240604400635,1766427850.4162862
Loss/Total,82800,1.339450716972351,1766427965.3778338
Loss/Total,82850,1.42341148853302,1766428076.427399
Loss/Total,82900,1.4190298318862915,1766428189.3403347
Loss/Total,82950,1.5820021629333496,1766428301.8718665
Loss/Total,83000,1.4496830701828003,1766428409.336989
Loss/Total,83050,1.4285006523132324,1766428521.461629
Loss/Total,83100,1.3598201274871826,1766428631.6817133
Loss/Total,83150,1.3494091033935547,1766428747.1707747
Loss/Total,83200,1.1497650146484375,1766428859.148557
Loss/Total,83250,1.4987961053848267,1766428974.1512418
Loss/Total,83300,1.3947688341140747,1766429084.7697506
Loss/Total,83350,1.2305552959442139,1766429194.7991114
Loss/Total,83400,1.3381397724151611,1766429308.239295
Loss/Total,83450,1.314661979675293,1766429423.1545475
Loss/Total,83500,1.2594026327133179,1766429536.4635344
Loss/Total,83550,1.4906375408172607,1766429650.5477734
Loss/Total,83600,1.3607921600341797,1766429765.0164385
Loss/Total,83650,1.3372206687927246,1766429879.3094902
Loss/Total,83700,1.3843011856079102,1766429991.5751677
Loss/Total,83750,1.9344336986541748,1766430106.8919544
Loss/Total,83800,1.3640408515930176,1766430221.6641226
Loss/Total,83850,1.2380316257476807,1766430333.7383685
Loss/Total,83900,1.5246880054473877,1766430447.46914
Loss/Total,83950,1.3094087839126587,1766430557.930732
Loss/Total,84000,1.2394006252288818,1766430671.949346
Loss/Total,84050,1.5463125705718994,1766430783.5283375
Loss/Total,84100,1.4545179605484009,1766430897.8912644
Loss/Total,84150,1.5169880390167236,1766431010.8127282
Loss/Total,84200,1.4004030227661133,1766431125.6082597
Loss/Total,84250,1.3934123516082764,1766431238.127656
Loss/Total,84300,1.489372730255127,1766431350.2769783
Loss/Total,84350,1.412893533706665,1766431462.468816
Loss/Total,84400,1.3194693326950073,1766431577.3670561
Loss/Total,84450,1.3749858140945435,1766431689.0841198
Loss/Total,84500,1.3768211603164673,1766431805.0007737
Loss/Total,84550,1.3872566223144531,1766431921.544334
Loss/Total,84600,1.3287239074707031,1766432034.729249
Loss/Total,84650,1.252795696258545,1766432144.9202375
Loss/Total,84700,1.5098551511764526,1766432254.5077927
Loss/Total,84750,1.3085801601409912,1766432364.998596
Loss/Total,84800,1.4192769527435303,1766432479.7337525
Loss/Total,84850,1.395154595375061,1766432590.1441908
Loss/Total,84900,1.293897032737732,1766432703.278727
Loss/Total,84950,1.6262712478637695,1766432816.3292289
Loss/Total,85000,1.5499070882797241,1766432931.0284505
Loss/Total,85050,1.4821224212646484,1766433044.1719084
Loss/Total,85100,1.296738624572754,1766433154.8603067
Loss/Total,85150,1.3610087633132935,1766433269.0542557
Loss/Total,85200,1.3087793588638306,1766433378.6026385
Loss/Total,85250,1.432685375213623,1766433492.683739
Loss/Total,85300,1.4346723556518555,1766433605.7612484
Loss/Total,85350,1.3152753114700317,1766433720.6400728
Loss/Total,85400,1.3716905117034912,1766433833.9452345
Loss/Total,85450,1.374619483947754,1766433948.2643244
Loss/Total,85500,1.380242943763733,1766434060.4265764
Loss/Total,85550,1.2648491859436035,1766434172.7843819
Loss/Total,85600,1.2693955898284912,1766434283.0725422
Loss/Total,85650,1.410344123840332,1766434395.0570002
Loss/Total,85700,1.4107617139816284,1766434508.4944284
Loss/Total,85750,1.4938175678253174,1766434617.0196238
Loss/Total,85800,1.35499906539917,1766434729.3656385
Loss/Total,85850,1.3188055753707886,1766434841.8951378
Loss/Total,85900,1.372164249420166,1766434957.4665196
Loss/Total,85950,1.502007246017456,1766435069.7811248
Loss/Total,86000,1.3291535377502441,1766435176.958516
Loss/Total,86050,1.2617321014404297,1766435290.9547894
Loss/Total,86100,1.3780300617218018,1766435402.7985294
Loss/Total,86150,1.4384980201721191,1766435515.4102411
Loss/Total,86200,1.5750749111175537,1766435628.9283686
Loss/Total,86250,1.3244996070861816,1766435738.4150987
Loss/Total,86300,1.3702306747436523,1766435851.3693278
Loss/Total,86350,1.3068232536315918,1766435967.1161766
Loss/Total,86400,1.2746775150299072,1766436080.2519863
Loss/Total,86450,1.3125975131988525,1766436191.638072
Loss/Total,86500,1.6317020654678345,1766436300.8222039
Loss/Total,86550,1.470207929611206,1766436412.745985
Loss/Total,86600,1.503615140914917,1766436526.7887652
Loss/Total,86650,1.3252242803573608,1766436640.1403048
Loss/Total,86700,1.4344779253005981,1766436756.5325484
Loss/Total,86750,1.4359662532806396,1766436868.0282423
Loss/Total,86800,1.2669587135314941,1766436981.7296975
Loss/Total,86850,1.3857653141021729,1766437095.055989
Loss/Total,86900,1.2977876663208008,1766437207.7500017
Loss/Total,86950,1.4961602687835693,1766437321.97553
Loss/Total,87000,1.3716033697128296,1766437436.3277497
Loss/Total,87050,1.4670641422271729,1766437548.293131
Loss/Total,87100,1.3672776222229004,1766437661.1203902
Loss/Total,87150,1.2292221784591675,1766437771.8951862
Loss/Total,87200,1.3543615341186523,1766437882.6328452
Loss/Total,87250,1.3992722034454346,1766437996.69362
Loss/Total,87300,1.3423912525177002,1766438107.6587014
Loss/Total,87350,1.3297549486160278,1766438222.6973968
Loss/Total,87400,1.1605618000030518,1766438333.703755
Loss/Total,87450,1.5982195138931274,1766438448.4587963
Loss/Total,87500,1.3879430294036865,1766438557.2279782
Loss/Total,87550,1.404289960861206,1766438667.8074918
Loss/Total,87600,1.4946730136871338,1766438782.0399897
Loss/Total,87650,1.2480292320251465,1766438894.7840855
Loss/Total,87700,1.2677280902862549,1766439013.59168
Loss/Total,87750,1.2980940341949463,1766439130.6184475
Loss/Total,87800,1.20344877243042,1766439242.184423
Loss/Total,87850,1.4364396333694458,1766439354.961034
Loss/Total,87900,1.1875489950180054,1766439471.245139
Loss/Total,87950,1.322862148284912,1766439585.0818906
Loss/Total,88000,1.4361518621444702,1766439702.4213839
Loss/Total,88050,1.2832221984863281,1766439809.878805
Loss/Total,88100,1.3449047803878784,1766439919.511111
Loss/Total,88150,1.4443142414093018,1766440027.3214452
Loss/Total,88200,1.3671211004257202,1766440139.705033
Loss/Total,88250,1.569667100906372,1766440252.2934544
Loss/Total,88300,1.260661005973816,1766440366.712168
Loss/Total,88350,1.242405652999878,1766440481.0858004
Loss/Total,88400,1.3341337442398071,1766440593.4123433
Loss/Total,88450,1.2569658756256104,1766440710.0148957
Loss/Total,88500,1.299288034439087,1766440821.50508
Loss/Total,88550,1.367191195487976,1766440934.4802022
Loss/Total,88600,1.1976584196090698,1766441045.4519901
Loss/Total,88650,1.3760569095611572,1766441163.1508162
Loss/Total,88700,1.3735427856445312,1766441276.6287994
Loss/Total,88750,1.2710731029510498,1766441387.9410071
Loss/Total,88800,1.4404475688934326,1766441500.2588716
Loss/Total,88850,1.2396007776260376,1766441612.9882793
Loss/Total,88900,1.4687299728393555,1766441727.5772924
Loss/Total,88950,1.47993004322052,1766441833.3589199
Loss/Total,89000,1.3796401023864746,1766441946.72407
Loss/Total,89050,1.2823429107666016,1766442060.985655
Loss/Total,89100,1.4679787158966064,1766442175.2704203
Loss/Total,89150,1.4476184844970703,1766442289.6506112
Loss/Total,89200,1.6520744562149048,1766442403.056447
Loss/Total,89250,1.3701304197311401,1766442512.8628745
Loss/Total,89300,1.3100961446762085,1766442627.008239
Loss/Total,89350,1.6530920267105103,1766442742.0624976
Loss/Total,89400,1.5172131061553955,1766442853.9283752
Loss/Total,89450,1.5392086505889893,1766442968.1569166
Loss/Total,89500,1.2742615938186646,1766443079.0343335
Loss/Total,89550,1.246463418006897,1766443191.778121
Loss/Total,89600,1.3303565979003906,1766443301.7775092
Loss/Total,89650,1.2750561237335205,1766443417.1683805
Loss/Total,89700,1.2279208898544312,1766443529.408907
Loss/Total,89750,1.257207989692688,1766443641.7157314
Loss/Total,89800,1.3435653448104858,1766443754.455806
Loss/Total,89850,1.2624995708465576,1766443866.0501509
Loss/Total,89900,1.2042081356048584,1766443975.9095368
Loss/Total,89950,1.1615381240844727,1766444087.0126011
Loss/Total,90000,1.4103574752807617,1766444199.9356923
Loss/Total,90050,1.3411178588867188,1766444315.8364162
Loss/Total,90100,1.1823577880859375,1766444430.6844552
Loss/Total,90150,1.2660229206085205,1766444543.0567906
Loss/Total,90200,1.5881221294403076,1766444657.6938498
Loss/Total,90250,1.270601511001587,1766444773.5816047
Loss/Total,90300,1.334120512008667,1766444886.1333442
Loss/Total,90350,1.3458435535430908,1766444997.2783196
Loss/Total,90400,1.2514798641204834,1766445110.8006876
Loss/Total,90450,1.219757318496704,1766445220.021315
Loss/Total,90500,1.3685846328735352,1766445332.6984532
Loss/Total,90550,1.3287389278411865,1766445445.3429673
Loss/Total,90600,1.2596580982208252,1766445557.739805
Loss/Total,90650,1.3137569427490234,1766445670.958713
Loss/Total,90700,1.3115646839141846,1766445780.4430614
Loss/Total,90750,1.547804355621338,1766445894.1078491
Loss/Total,90800,1.3666679859161377,1766446005.2036295
Loss/Total,90850,1.4561847448349,1766446116.9994512
Loss/Total,90900,1.2234113216400146,1766446230.2114058
Loss/Total,90950,1.3639717102050781,1766446340.2766688
Loss/Total,91000,1.2704395055770874,1766446455.4868999
Loss/Total,91050,1.216884732246399,1766446568.2660613
Loss/Total,91100,1.3432941436767578,1766446681.3457165
Loss/Total,91150,1.3519816398620605,1766446794.8468783
Loss/Total,91200,1.3704818487167358,1766446908.883121
Loss/Total,91250,1.2558207511901855,1766447022.0481853
Loss/Total,91300,1.3763679265975952,1766447133.3559356
Loss/Total,91350,1.1593855619430542,1766447244.3064785
Loss/Total,91400,1.390480637550354,1766447356.753313
Loss/Total,91450,1.6931617259979248,1766447466.2509942
Loss/Total,91500,1.3780860900878906,1766447576.522085
Loss/Total,91550,1.3153215646743774,1766447684.6027272
Loss/Total,91600,1.6254180669784546,1766447799.4803503
Loss/Total,91650,1.302393913269043,1766447914.0191898
Loss/Total,91700,1.337011694908142,1766448029.4178798
Loss/Total,91750,1.3393651247024536,1766448141.915545
Loss/Total,91800,1.2977945804595947,1766448252.7313504
Loss/Total,91850,1.4526889324188232,1766448366.8465407
Loss/Total,91900,1.4710549116134644,1766448476.5606413
Loss/Total,91950,1.3840190172195435,1766448587.8025744
Loss/Total,92000,1.556504487991333,1766448697.331473
Loss/Total,92050,1.201479434967041,1766448812.1136599
Loss/Total,92100,1.3693041801452637,1766448925.2315724
Loss/Total,92150,1.5526360273361206,1766449042.2991242
Loss/Total,92200,1.4019017219543457,1766449152.205088
Loss/Total,92250,1.3483045101165771,1766449262.3075805
Loss/Total,92300,1.1291369199752808,1766449374.1372788
Loss/Total,92350,1.3064796924591064,1766449485.0983734
Loss/Total,92400,1.3113598823547363,1766449599.0160382
Loss/Total,92450,1.3139418363571167,1766449711.3719318
Loss/Total,92500,1.3737366199493408,1766449821.7933474
Loss/Total,92550,1.413741946220398,1766449931.2773368
Loss/Total,92600,1.233175277709961,1766450044.9153516
Loss/Total,92650,1.4874451160430908,1766450156.7836561
Loss/Total,92700,1.625758171081543,1766450271.241705
Loss/Total,92750,1.3867932558059692,1766450380.0094473
Loss/Total,92800,1.262946367263794,1766450493.6833022
Loss/Total,92850,1.4032326936721802,1766450609.002217
Loss/Total,92900,1.3347980976104736,1766450722.7631104
Loss/Total,92950,1.2424722909927368,1766450832.403814
Loss/Total,93000,1.3032252788543701,1766450941.3531396
Loss/Total,93050,1.477426528930664,1766451054.409861
Loss/Total,93100,1.2789437770843506,1766451166.7827778
Loss/Total,93150,1.2052085399627686,1766451278.3959682
Loss/Total,93200,1.3769371509552002,1766451390.412528
Loss/Total,93250,1.2997064590454102,1766451507.3139262
Loss/Total,93300,1.4525326490402222,1766451618.9640133
Loss/Total,93350,1.4255235195159912,1766451730.2620904
Loss/Total,93400,1.2800664901733398,1766451845.1461658
Loss/Total,93450,1.4260637760162354,1766451960.5576532
Loss/Total,93500,1.4484386444091797,1766452072.9522321
Loss/Total,93550,1.25789475440979,1766452184.9922895
Loss/Total,93600,1.3624241352081299,1766452302.7443635
Loss/Total,93650,1.4856873750686646,1766452410.7585654
Loss/Total,93700,1.2657310962677002,1766452519.3341112
Loss/Total,93750,1.3254096508026123,1766452629.3290792
Loss/Total,93800,1.1807243824005127,1766452743.6421983
Loss/Total,93850,1.3668010234832764,1766452857.207597
Loss/Total,93900,1.3061217069625854,1766452971.5110695
Loss/Total,93950,1.452371597290039,1766453084.0893717
Loss/Total,94000,1.411331295967102,1766453194.516559
Loss/Total,94050,1.6055253744125366,1766453308.6227891
Loss/Total,94100,1.270958423614502,1766453419.451518
Loss/Total,94150,1.3668724298477173,1766453533.6652758
Loss/Total,94200,1.3482218980789185,1766453644.6801744
Loss/Total,94250,1.3097965717315674,1766453758.7650335
Loss/Total,94300,1.4721906185150146,1766453870.6901104
Loss/Total,94350,1.4130326509475708,1766453984.7424827
Loss/Total,94400,1.4161547422409058,1766454098.195714
Loss/Total,94450,1.8024704456329346,1766454211.933176
Loss/Total,94500,1.4467734098434448,1766454325.8778934
Loss/Total,94550,1.4052417278289795,1766454436.5230625
Loss/Total,94600,1.3063344955444336,1766454546.3548424
Loss/Total,94650,1.3543133735656738,1766454658.831126
Loss/Total,94700,1.548304557800293,1766454772.728498
Loss/Total,94750,1.5265085697174072,1766454884.650106
Loss/Total,94800,1.4497253894805908,1766454995.2415948
Loss/Total,94850,1.7160437107086182,1766455108.4843967
Loss/Total,94900,1.2202997207641602,1766455218.7677095
Loss/Total,94950,1.440751314163208,1766455330.9535825
Loss/Total,95000,1.339971899986267,1766455442.804943
Loss/Total,95050,1.285799264907837,1766455553.7195444
Loss/Total,95100,1.2575021982192993,1766455665.9016454
Loss/Total,95150,1.2968107461929321,1766455778.6534312
Loss/Total,95200,1.4080753326416016,1766455890.9898078
Loss/Total,95250,1.412346363067627,1766456000.6875076
Loss/Total,95300,1.293410301208496,1766456116.1622365
Loss/Total,95350,1.3405630588531494,1766456224.4249022
Loss/Total,95400,1.3458014726638794,1766456339.5239062
Loss/Total,95450,1.4143120050430298,1766456451.4963455
Loss/Total,95500,1.240112543106079,1766456562.5841196
Loss/Total,95550,1.4027690887451172,1766456675.4677293
Loss/Total,95600,1.3088852167129517,1766456788.2480884
Loss/Total,95650,1.2236638069152832,1766456901.9751253
Loss/Total,95700,1.382021427154541,1766457018.1813867
Loss/Total,95750,1.3299622535705566,1766457130.409083
Loss/Total,95800,1.2687947750091553,1766457244.8135731
Loss/Total,95850,1.2352843284606934,1766457356.1297774
Loss/Total,95900,1.3125075101852417,1766457466.3884342
